"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hugo_symbol"
"ENSG00000258581.2",25.1909462204409,2.91514455771682,0.683119244742441,4.2674021851279,1.97762436682866e-05,8.27639999269283e-05,"ENSG00000258581"
"ENSG00000258604.1",6.92715633728231,-3.63173780748739,1.12428169860546,-3.23027388241944,0.00123671685786348,0.00354373577031387,"ENSG00000258604"
"ENSG00000258610.1",812.330192414647,-7.22571739813606,1.57939193896794,-4.57499954245539,4.7622102731144e-06,2.2320912993378e-05,"ENSG00000258610"
"ENSG00000258667.5",776.123972563251,1.61360828858656,0.330522911238014,4.88198619134325,1.05022612161898e-06,5.51771390013508e-06,"ENSG00000258667"
"ENSG00000258674.5",1131.75451580792,-1.25544607181184,0.304324660343878,-4.12535109837378,3.70169613867125e-05,0.000147226975651645,"ENSG00000258674"
"ENSG00000258677.2",174.208526992629,4.78504989387261,1.68253761429767,2.8439482441348,0.00445582851328362,0.0110586327770354,"ENSG00000258677"
"ENSG00000258682.1",29.3715359764542,1.02659020638385,0.420877815526365,2.43916445227686,0.0147212671815605,0.0314901893548005,"ENSG00000258682"
"ENSG00000258760.1",14.2216723296097,-1.2152757505833,0.514777451046629,-2.36077891157128,0.0182365991495989,0.0381090154674513,"ENSG00000258760"
"ENSG00000258768.2",36.4363112791003,-1.3498391000643,0.355095094875109,-3.80134538478787,0.000143912530840737,0.000508545446476677,"ENSG00000258768"
"ENSG00000258793.2",29.3488938448935,1.600238289882,0.356035712547224,4.49460049508306,6.97006806247321e-06,3.16586277464795e-05,"ENSG00000258793"
"ENSG00000259017.1",11.8734870615286,2.66121368739267,0.714720283727242,3.72343383556225,0.000196531382785891,0.000673345745022481,"ENSG00000259017"
"ENSG00000259081.1",84.6090776884009,-1.82168170790277,0.421832934096889,-4.31849094903612,1.57099663384543e-05,6.67751257583248e-05,"ENSG00000259081"
"ENSG00000259088.2",122.185892425473,-1.36970247196831,0.253483120154723,-5.40352537530806,6.53437066527521e-08,4.1948104132295e-07,"ENSG00000259088"
"ENSG00000259115.1",85.7242187419035,1.09194540033383,0.365665243542968,2.98618865100182,0.00282478322239363,0.00737049553505158,"ENSG00000259115"
"ENSG00000259171.1",342.892510559886,-5.42852127124338,1.58246382347559,-3.43042361582751,0.000602639617292124,0.00185379914548854,"ENSG00000259171"
"ENSG00000259250.1",36.9927843067511,-1.280155652366,0.38152280244637,-3.35538438111034,0.000792547779886869,0.00237462946801698,"ENSG00000259250"
"ENSG00000259287.2",18.9973689403108,1.8928531150087,0.470518358969406,4.02291022002774,5.7483412997187e-05,0.000220038126803969,"ENSG00000259287"
"ENSG00000259326.1",26.7251198449441,1.90428872350636,0.481066212641778,3.95847530644264,7.54297377361695e-05,0.000282064975616174,"ENSG00000259326"
"ENSG00000259342.1",167.478459108148,1.48520778661027,0.384330821236546,3.86439937820173,0.000111362884614935,0.000402859581212613,"ENSG00000259342"
"ENSG00000259408.2",34.1066910272894,2.08111781512544,0.401319155608136,5.18569269879938,2.15213428115205e-07,1.26921152703571e-06,"ENSG00000259408"
"ENSG00000259661.1",1082.67488637746,-2.52731952965467,0.24477893307934,-10.3249062239988,5.43719088293361e-25,2.76384690107315e-23,"ENSG00000259661"
"ENSG00000259668.6",112.123684809836,1.40548615333184,0.474931294643146,2.95934626583808,0.0030829248007214,0.00795970437079757,"ENSG00000259668"
"ENSG00000259675.5",16.85012569066,-2.22683627530731,0.638186473227586,-3.48931913903664,0.000484252628650553,0.00152556036031096,"ENSG00000259675"
